Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),360
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,426035.76
Extraction Timestamp,20250727_184154
Monthly Income,"12,000.00"
Total Investment Amount,"2,214,119.94"
Total Investment Final Value,"8,115,482.45"
Total Investment Profit After Tax,"3,320,223.72"
Effective Annual Return After Tax,3.92%
Weighted Monthly Payment (30 years),"6,866.40"
Weighted Cost (should be ~0),-0.35
Weighted Investment Profit,"1,105,879.71"
Weighted Calculation Converged,Yes
