Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),180
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,180
Total Mortgage Interest,188820.58
Extraction Timestamp,20250729_011302
Monthly Income,"12,000.00"
Total Investment Amount,"887,329.04"
Total Investment Final Value,"1,600,489.05"
Total Investment Profit After Tax,"355,219.60"
Effective Annual Return After Tax,3.48%
Weighted Monthly Payment (30 years),"6,327.24"
Weighted Cost (should be ~0),0.65
Weighted Investment Profit,"272,671.60"
Weighted Calculation Converged,Yes
