Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),276
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,566354.38
Extraction Timestamp,20250727_182539
Monthly Income,"12,000.00"
Total Investment Amount,"1,506,137.14"
Total Investment Final Value,"3,604,531.48"
Total Investment Profit After Tax,"1,110,876.36"
Effective Annual Return After Tax,3.38%
Weighted Monthly Payment (30 years),"7,808.17"
Weighted Cost (should be ~0),0.60
Weighted Investment Profit,"805,863.45"
Weighted Calculation Converged,Yes
